username,tweet_date,tweet_text,tweet_link,media_exists
@JeanMessiha,"Jul 3, 2023 · 8:21 PM UTC","Punaise ce que les gaucho-« progressistes » me foutent dans la tronche depuis 4 jours !

Vivement qu’ils se rappellent que je suis immigré pour qu’ils viennent se prosterner devant moi ! 🤪",https://twitter.com/laurent13muslim/status/1675965753768525829?s=20,False
@NEXV16,"Jul 3, 2023 · 8:38 PM UTC",Mdr en mode tu touche sa voiture il crie bankai   #Emeute #france #nael #Nanterre twitter.com/Pedrinho_ah/stat…,https://twitter.com/NEXV16/status/1675967367497613312?s=20,False
@tariktweety,"Jul 3, 2023 · 8:30 PM UTC","Vous en pensez quoi @DamienRieu @JeanMessiha et @ZemmourEric ?
#Nael #Emeutes #JusticeForNahel",https://twitter.com/tariktweety/status/1675965276913913856?s=20,True
@MisterCorleonee,"Jul 3, 2023 · 8:30 PM UTC","وهــــران البــــاهيــــة 🇩🇿
#الجزائر
#جمال_بلادي
#نائل
#Nael",https://twitter.com/MisterCorleonee/status/1675965225466462211?s=20,True
@libe,"Jul 3, 2023 · 6:08 PM UTC","Au fond, cette cagnotte est bel et bien une immonde provocation qui met de l’huile sur le feu, entretenant l’idée qu’il y aurait un camp à choisir entre le policier et Nahel. Manière d’inverser la hiérarchie des valeurs alors qu’un jeune est mort. 
liberation.fr/politique/la-c…",https://twitter.com/alicelibre/status/1675965330731008002?s=20,False
@ju_khatib,"Jul 3, 2023 · 12:52 PM UTC","Mehr als 1.00.000 Euro wurden in #Frankreich für den Mörder von #Nael gesammelt. Was muss schief gelaufen sein, um Geld für jemand zu spenden, der einen Jungen aus nächster Nähe erschießt?
Wie sehr muss man Menschen mit Migrationshintergrund hassen?",https://twitter.com/kommiknocker1/status/1675964051929591815?s=20,False
@liah_laurie,"Jul 3, 2023 · 8:30 PM UTC","@Benzema ton ballon d’or c’est celui du peuple d’après t’es dire ??? Prouve le , fait un virement et éteint cette honteuse cagnotte ! #nael",https://twitter.com/liah_laurie/status/1675965356903391233?s=20,False
@HassanHabibi93,"Jul 3, 2023 · 8:24 PM UTC",Le lion il est rentré dans la danse 🤭 #Nanterre #nael leetchi.com/fr/c/soutien-a-l…,https://twitter.com/HassanHabibi93/status/1675963871499001856?s=20,False
@anomen42,"Jul 3, 2023 · 8:18 PM UTC","Les personnes qu'ils râlent sur la cagnotte du policier tout en partageant sa cagnotte et bien pourquoi vous ne partagez pas à fond la cagnotte de #Nael / #Nahel et vous laissez tranquille celle du policier ? 

Enfaite, vous cherchez la merde. Donc arrêtez de chialer !!",https://twitter.com/anomen42/status/1675962308135141376?s=20,False
@MarniMagh,"Jul 3, 2023 · 8:25 PM UTC","Les #emeutes c'est fini où la consigne de ne plus passer aucune image est bien passée ? 
#Nael",https://twitter.com/MarniMagh/status/1675964047651381248?s=20,False
@GMbayoko,"Jul 3, 2023 · 8:18 PM UTC","1gosse de 17 ans a été tué, on n’en parle déjà presque +. Il aura fallu moins d1 semaine pour qu’il soit déshumanisé,que l’on parle de tout, sauf de sa mort! 1gosse de 17 ans a été tué, et ça n’émeut +grand monde. cagnotte de la honte, pillages de la misère. Pensées pr #Nael",https://twitter.com/GMbayoko/status/1675962171514056705?s=20,False
@mdid91,"Jul 3, 2023 · 7:42 PM UTC","La cagnotte comme referendum 

Entre police et racailles les français ont choisi camarade 

Les gauchos en PLS 

#Emeutes",https://twitter.com/KeenVulture/status/1675963047536361472?s=20,True
@JeanMessiha,"Jul 3, 2023 · 4:52 PM UTC","« En France, on n’a le droit de s’émouvoir que de ce qui nous est étranger ou ennemi.

Mais s’émouvoir des nôtres ah ça non !

Le montant de cette cagnotte montre que les Français en ont ras la noisette de ne pouvoir pleurer que ceux qui les détestent ! »

@CNEWS 
@morandiniblog 

#SoutienaupolicierFlorianM
#Remigration
#SoutienFDO
#Racailles
#ViolencesUrbaines
#GuerreCivile
#GofundmeComplice
#cagnotte
#ViolencesPolicières
#emeutes",https://twitter.com/GeorgeK79546501/status/1675962558249926657?s=20,True
@bitcoiniste75,"Jul 3, 2023 · 8:15 PM UTC",MOBILISEZ VOUS CONTRE LEXTREME DROITE ET DONNER POIR #Nael bientôt 300 000€ donner ou partager le lien par tours svp,https://twitter.com/bitcoiniste75/status/1675961431370366976?s=20,False
@Freddy_Roy,"Jul 3, 2023 · 8:15 PM UTC","🤔 Cette homophobie là,  issue de l'immigration maghrebine , échappe, à l'évidence, à la veille et à la sagacité de @sandrousseau @cecilealduy @marinetondelier et consorts 😭 #Nael #Emeute #emeutes #Immigration  #Immigrant #LGBT",https://twitter.com/Freddy_Roy/status/1675961417063710721?s=20,False
@amin9111111,"Jul 3, 2023 · 8:11 PM UTC",On soutien un policier tueur mais sa veut pas me soutenir a pt mon ps plus … douce france ! #cagnotte #1million #Nael,https://twitter.com/amin9111111/status/1675960531218202624?s=20,False
@KarimaDelli,"Jul 3, 2023 · 11:20 AM UTC","Près d'1 million d'euros pour la cagnotte de la honte initiée par l'extrême-droite.

Rappel : le policier est mis en examen pour homicide volontaire et placé en détention provisoire.

Je demande à la plateforme @gofundme de suspendre la collecte et de restituer les fonds.",https://twitter.com/DURANDSerge17/status/1675961310591188992?s=20,False
@TabriziKasra,"Jul 3, 2023 · 8:05 PM UTC","This is what DEMOCRACY means for western states; they are all like IRI government in suppression of disenfranchised people.

Their tanks are in streets to defend capitalists' safety not people.

#Lausanne 
#Nanterre 
#Nael",https://twitter.com/TabriziKasra/status/1675958874761752579?s=20,True
@l_officieux_off,"Jul 3, 2023 · 8:02 PM UTC","Je sais pas s'qui me dégoûte le plus : 
• Jean Messiah qui fait une cagnotte ...? 
• Ou tous les gens qui donnent de l'argent à un mec qui tire sur un gosse...? 😪
#JusticePourNael #Nael #France #FranceOnFire",https://twitter.com/l_officieux_off/status/1675958287982886918?s=20,False
@EliotSalut,"Jul 3, 2023 · 8:11 PM UTC","Plus que jamais patriotes blancs, jaunes, noirs etc il faut se serrer les coudes, soyons solidaires et préparons nous à nous défendre car rien ne sera fait , vous pouvez en être certain. #1million #cagnotte #Emeutes #Nael",https://twitter.com/EliotSalut/status/1675960355472699400?s=20,False
@Papa_Castro,"Jul 3, 2023 · 8:02 PM UTC","Plus tard quand je serai grand, je veux etre policier et je vais tuer un jeune méchant et je vais etre millionnaire.

#Emeutes #ViolencesUrbaines
#JusticePourNael #cagnotte #rassemblement #Nael #GofundmeComplice",https://twitter.com/Papa_Castro/status/1675958092679323651?s=20,False
@ClodGrand,"Jul 3, 2023 · 3:13 PM UTC","#BFMTV 
Moi PAS CONTRE LES CAGNOTTES 

JUSTE STUPÉFAIT DE VOIR QUE 50.000personnes ONT MIS 20€ (1MILLION)DONC 2100€net/MOIS POUR 20ANS DE PRISON(voir sortir de là avant 20ans!) 

ET

POUR LA MÈRE(ET FAMILLE)de #Nael pas autant🇲🇫€..mais vivant SANS SON UNIQUE FILS..TOUTE SA VIE",https://twitter.com/ClodGrand/status/1675958251475664898?s=20,False
@TiaibaZine,"Jul 3, 2023 · 8:01 PM UTC",Sombre est l’atmosphère @yliesbnhh 💪🕊️ #Emeutes #nael,https://twitter.com/TiaibaZine/status/1675957991613382656?s=20,True
@Parisien88off,"Jul 3, 2023 · 2:43 PM UTC",1 million d'euros pour un assassin c'est une dinguerie ce qu'il se passe.....,https://twitter.com/bitcoiniste75/status/1675956722169438208?s=20,False
@francoisedegois,"Jul 3, 2023 · 11:26 AM UTC","Bravo à Barbara Lefebvre , peu soupçonnable de complaisance a l’égard des #emeutiers et d’une quelconque stratégie de victimisation . Elle dit tout en quelques mots crus sur cette #cagnotte lancée en faveur du policier par l’une des figures de l’extrême droite #jeanmessiha . #Nahel",https://twitter.com/kariMAL2307/status/1675956339921526785?s=20,True
@FranceInsoumise,"Jul 3, 2023 · 3:55 PM UTC","❌ Défendre un policier qui abat un jeune homme de 17 ans

❌ Soutenir une cagnotte pour récompenser cet acte abject

❌ Défendre des syndicats de Police factieux qui menacent la République et ses institutions

❌ Dénoncer les appels à la justice

❌ Diffuser un discours raciste

➡️ Zemmour, ennemi de la République",https://twitter.com/bizboosterHQ/status/1675957951213760512?s=20,False
@FactMonde,"Jul 3, 2023 · 7:46 PM UTC","⚫️🔴|21H45] Deux trentenaires ont été arrêtés à #Bron, armés d'un fusil et de cartouches, ils circulaient en voiture dans le but de «se faire des noirs et des arabes».

#émeutes",https://twitter.com/verybadtrip92/status/1675957785584967681?s=20,False
@GuiraudInd,"Jul 2, 2023 · 1:14 PM UTC","500 000€ pour l’assassin de Nahel, le message assumé c’est tuez des arabes et vous deviendrez millionnaires, et le gouvernement regarde passer cette horreur sans rien dire alors qu’il avait fait cloturer en 2j la cagnotte du gilet jaune qui avait frappé un policier. Répugnant",https://twitter.com/bizboosterHQ/status/1675956158270513153?s=20,False
@m2one_,"Jul 3, 2023 · 7:53 PM UTC",Bah putain !! J’savais pas que de tuer une personne sois aussi bien rémunéré j’suis choquer carrément #Emeute #policier #Nael #JusticeForNahel,https://twitter.com/m2one_/status/1675955923037089798?s=20,False
@verybadtrip92,"Jul 3, 2023 · 7:58 PM UTC","Plus d un million d'euros pour ce tueur de policier, mais pourquoi cette générosité ne sert pas aux sans abris, famille en difficulté la France peut être généreuse dans la haine, le meurtre et le racisme #Nael",https://twitter.com/verybadtrip92/status/1675957277637894144?s=20,False
@ActionCrypto3,"Jul 3, 2023 · 7:51 PM UTC",Vous êtes tous hypocrites ! là violence règles TOUT !! #Emeutes #Nael #cagnottedelahonte #JusticeForNahel,https://twitter.com/ActionCrypto3/status/1675955471482535936?s=20,False
@SedayeShahrivar,"Jul 3, 2023 · 7:50 PM UTC","🔴لشکرکشی دولت #سوئیس با تانک در خیابان‌ها

در روزهای اخیر دولت سوئیس برای جلوگیری از گسترش شورش فرودستان #فرانسه به این کشور، وحشت‌زده خودروهای زرهی و تانک‌ها را به خیابان‌ها آورد تا با ایجاد رعب و وحشت از ""دموکراسی برای سرمایه‌داران"" دفاع کند!

#Nael

اعتراضات گسترده به حاشیه‌رانده شدگان در فرانسه به سرعت به بروکسل بلژیک و لوزان سوئیس سرایت کرد و معترضان چند شب پیش در اعتراض به نژادپرستی دولتی و خشونت پلیسی به خیابان‌ها آمده و با پلیس سرکوبگر درگیر شدند.",https://twitter.com/SedayeShahrivar/status/1675955156226064384?s=20,True
@Qualifikator,"Jul 3, 2023 · 7:50 PM UTC",Jugendrevolte in #Frankreich bit.ly/44b1FHQDie wahren Brandstifter sind die Rechten. Solidarität von #MLPD und #REBELL gegen Staatsterror. Von häufig blinder Rebellion zu gesellschaftsveränderndem Kampf kommen!  #JusticeForNahel #Nahel #Solidarity #Naël,https://twitter.com/Qualifikator/status/1675955134566678528?s=20,False
@LolyShams1,"Jul 3, 2023 · 7:49 PM UTC","#PierrePalmade en boîte de nuit, le meurtrier de #Nahel millionnaire.. Il fait bon vivre au pays des droits de l’homme #Nael",https://twitter.com/LolyShams1/status/1675954946435424257?s=20,False
@laurent13muslim,"Jul 3, 2023 · 7:50 PM UTC",Il faudrait donner aux #identitaire lyonnnais un plan de la ville car les émeutes ont lieu autour de la duchere et eux reste au centre ville alors qu'ils disent venir défendre les citoyens. Visiblement ils connaissent mal leurs ville. @DamienRieu #Emeutes #Nael #cagnottedelahonte,https://twitter.com/laurent13muslim/status/1675955181081559040?s=20,False
@Oufdiddy,"Jul 3, 2023 · 7:49 PM UTC",@infofrance2 vous appeler ça calmer les esprits en reliant un mensonge?? #Nael 🇫🇷 -# mediaraciste,https://twitter.com/Oufdiddy/status/1675955027527991297?s=20,False
@MauiAttacks,"Jul 3, 2023 · 7:49 PM UTC",#Emeutes #Nael @EmmanuelMacron @Elisabeth_Borne @GDarmanin Laissez-vous pourrir volontairement les #emeutes en vous frottant les mains sur les contrats de reconstruction ? 90k policiers pour les masks et 50k maintenant. Où sont les 90 blindés à 57m€ ? interieur.gouv.fr/actualites…,https://twitter.com/lyderic_m/status/1675955045798379523?s=20,False
@bitcoiniste75,"Jul 3, 2023 · 7:30 PM UTC",🚨🚨Vous voulez voir l’extrême droite rouge de rage ? PARTAGEZ LE LIEN de la cagnotte du petit #Nael MOBILISEZ VOUS CONTRE LES RASCISTES et donner même 1€ partager sur tout vos réseaux svp bientôt 300 000€ #emeutes #cagnotte #Arabes  leetchi.com/fr/c/soutien-a-l…,https://twitter.com/bitcoiniste75/status/1675954939988672514?s=20,False
@ChristBaud35089,"Jul 3, 2023 · 7:47 PM UTC","#Nael vidéo décrypté
""Coupe"" ""Pousse toi"" "" les mains derrière la tête""
#LFI #EELV #emeutes #GGRMC",https://twitter.com/ChristBaud35089/status/1675954425762926592?s=20,False
@FarafinaW,"Jul 3, 2023 · 7:46 PM UTC","🔴Cagnotte pour le meurtrier de #Nael La somme a dépassé le million d'euros à la mi-journée. Ce lundi 3 juillet, la cagnotte intitulée ""Soutien pour la famille du policier de Nanterre"", lancée par le polémiste Jean Messiha - un proche d'Eric Zemmour - a franchi un cap symbolique twitter.com/i/web/status/167…",https://twitter.com/FarafinaW/status/1675954166668075011?s=20,False
@ShannonSeban,"Jul 3, 2023 · 4:56 PM UTC","🤝🇫🇷 Unis et déterminés ! 

J'étais cet après-midi à L'Haÿ-les-Roses aux côtés d'une centaine d'élus locaux pour apporter notre soutien à @VincentJeanbrun. 

S'attaquer à nos élus, c'est s'attaquer à notre République. Nous ne céderons rien !",https://twitter.com/Humanoiste/status/1675953210207490051?s=20,False
@JeNeutre,"Jul 3, 2023 · 7:40 PM UTC",Elle est alors où la solidarité des racailles et des pillards? pourquoi les émeutiers ne sont pas solidaires? Qu'ils vendent les objets volés. Je ne soutient pas la police qui tue mais non les racailles qui pillent! #Nael,https://twitter.com/JeNeutre/status/1675952776184987648?s=20,False
@franceinfo,"Jul 3, 2023 · 7:26 PM UTC","Mort de Nahel : les déclarations aux enquêteurs du troisième occupant de la voiture

francetvinfo.fr/faits-divers…",https://twitter.com/PouceNational/status/1675952662716588033?s=20,False
@DamienRieu,"Jul 3, 2023 · 5:59 PM UTC","La misère sociale des banlieues c’est conduire des voitures que ceux qui financent leur HLM, leur collège et leurs aides sociales ne pourront jamais se payer. twitter.com/i/web/status/167…",https://twitter.com/bizboosterHQ/status/1675954435078463489?s=20,False
@agenceyara,"Jul 3, 2023 · 7:39 PM UTC",Mdr 😂 #emeutes #cagnote #Nael #Nanterre,https://twitter.com/agenceyara/status/1675952479865847808?s=20,False
@NoelDamien9,"Jul 3, 2023 · 7:37 PM UTC",#Nahel #nahelmerzouk faites une cagnotte sur @lineworkfintech  un post des likes a 1$/like e financez la défense de #Nahel grace a l'app !,https://twitter.com/NoelDamien9/status/1675952231944802305?s=20,False
@bitcoiniste75,"Jul 3, 2023 · 7:30 PM UTC",🚨🚨Vous voulez voir l’extrême droite rouge de rage ? PARTAGEZ LE LIEN de la cagnotte du petit #Nael MOBILISEZ VOUS CONTRE LES RASCISTES et donner même 1€ partager sur tout vos réseaux svp bientôt 300 000€ #emeutes #cagnotte #Arabes  leetchi.com/fr/c/soutien-a-l…,https://twitter.com/bitcoiniste75/status/1675951935550107649?s=20,False
@PaulVannierFI,"Jul 3, 2023 · 2:32 PM UTC",A entendre ce témoignage il n'y a aucun refus d'obtempérer. Il y a une jeune homme menacé de mort par des policiers. Frappé à coup de crosse. Dont le pied glisse de la pédale de frein suite à un dernier coup à la tempe. Et ce jeune homme est alors tué. #LaPoliceMent,https://twitter.com/KRYSLUVU/status/1675951841815715844?s=20,False
@Kaalashh6,"Jul 3, 2023 · 7:33 PM UTC",🚨🚨LIVE TIKTOK ABONNEZ VOUS - vidéo exclusif des #emeutes tiktok.com/@kaalashh0?_t=8dg… #Marseille #nimes #endirect #lyon #cagnotte #crs #Nael,https://twitter.com/Kaalashh6/status/1675951028821282817?s=20,False
@info_CQCI,"Jul 3, 2023 · 7:36 PM UTC",Assassinat de #Nael:  L’ONU vient de demander à la #France de “s’attaquer sérieusement aux profonds problèmes de #racisme et de #discrimination raciale parmi les forces de l’ordre”.,https://twitter.com/info_CQCI/status/1675951784882216960?s=20,False
@Aristocratie972,"Jul 3, 2023 · 7:34 PM UTC",Mais quand c'était le boxeur de policier l'État a su clôturer la cagnotte ! Deux poids deux mesures ! C'est inadmissible ! @Elisabeth_Borne #cagnotte #cagnottedelahonte #GoFundMe #GofundmeComplice #Nahel #Nael,https://twitter.com/Aristocratie972/status/1675951052879806464?s=20,True
@ChrisLa51425590,"Jul 3, 2023 · 7:31 PM UTC",Bizarrement durant la marche blanche de #Nael on dirait que la mere a gagné la coupe du monde à elle toute seule! Avec les délinquants Traoré ! Il était connu de la police stop à #victimisation,https://twitter.com/ChrisLa51425590/status/1675950315609157632?s=20,False
@Interjugend,"Jul 3, 2023 · 7:33 PM UTC","[IJ #Freiburg]

Auch in Freiburg sagen wir: #Gerechtigkeit für #Naël! Solidarität mit den Protesten gegen #Polizeigewalt!",https://twitter.com/Interjugend/status/1675950912756502528?s=20,False
@EdChirac,"Jul 3, 2023 · 12:44 PM UTC",Chris Rock à propos des violences policières.,https://twitter.com/NEMO_Point_2688/status/1675950590268960786?s=20,True
@renardbordelais,"Jul 3, 2023 · 3:53 PM UTC",Une mère éduque son enfant,https://twitter.com/TimeVoyageur/status/1675950124327923717?s=20,False
@bitcoiniste75,"Jul 3, 2023 · 7:30 PM UTC",🚨🚨Vous voulez voir l’extrême droite rouge de rage ? PARTAGEZ LE LIEN de la cagnotte du petit #Nael MOBILISEZ VOUS CONTRE LES RASCISTES et donner même 1€ partager sur tout vos réseaux svp bientôt 300 000€ #emeutes #cagnotte #Arabes  leetchi.com/fr/c/soutien-a-l…,https://twitter.com/bitcoiniste75/status/1675950051992956949?s=20,False
@MLA317,"Jul 3, 2023 · 7:27 PM UTC","Hey @Cristiano if some people are reaching for you explaining that what happened to #Nael, in #France is a good #police work. Do not believe them!

It was a #ColdBlood #assassination of a kid 4 years older than Cristiano Jr! 

A premeditate execution by a so called ""#policeman""",https://twitter.com/MLA317/status/1675949466300346369?s=20,False
@NabilaBen_97,"Jul 3, 2023 · 7:27 PM UTC","لابد من مطالعة هذا الكتاب 🚨 ...📖💘
#قراءة_عامة 
#قراء 
#كتابي 
#كتاب 
#مكتبة 
#اقتباسات 
#اقتباس 
#كلمات 
#حروف_وقهوة 
#ابن_القيم 
#المنفلوطي 
#ماجدولين 
#فرنسا_تحترق 
#JusticePourNael 
#Nael",https://twitter.com/NabilaBen_97/status/1675949388982546434?s=20,False
@bitcoiniste75,"Jul 3, 2023 · 7:24 PM UTC",Continuez à partagez le lien de la cagnotte de la maman de #Nael BATTEZ LEXTREME DROITE a son propre jeu ! BIENTÔT 300 000€ MOBILISEZ VOUS CONTRE LES RASCISTES ET DONNER MÊME 1€,https://twitter.com/bitcoiniste75/status/1675948669688770560?s=20,False
@GoodOldBillie,"Jul 3, 2023 · 7:23 PM UTC","C'est clair. C'est la fin du bullshit.
#Nanterre #Nael #Nahel #Emeutes",https://twitter.com/GoodOldBillie/status/1675948292721504257?s=20,False
@LilLukill,"Jul 3, 2023 · 4:33 PM UTC",Donc mon pays a donné 1 Million d'euros à un meurtrier c'est une dinguerie,https://twitter.com/bitcoiniste75/status/1675948129487581211?s=20,False
@feirouzzz,"Jul 3, 2023 · 7:23 PM UTC",Pareil pour les rappeur de merde qui chante la cité toute l’Année mais quand la cité brûle il ce cache ces fils de pute il veulent pas de problème avec leur maison de disque dirigé par des blanc …… #emeutes #Nael #Nanterre,https://twitter.com/feirouzzz/status/1675948355845779470?s=20,False
@AuroriaNews,"Jul 3, 2023 · 7:18 PM UTC","🚨| FLASH: #Gers,la mosquée d’Auch a été la cible de tags racistes, du saucisson accroché aux portes. La scène a peut-être été filmé par des caméras de surveillances. #emeutes #Nael #pillages",https://twitter.com/AuroriaNews/status/1675947021574762498?s=20,False
@contre_argument,"Jul 3, 2023 · 7:21 PM UTC",#cagnottedelahonte #cagnotte #emeutes #JusticePourNael #jeanmessiha #Nael #Nanterre,https://twitter.com/contre_argument/status/1675947825325043742?s=20,False
@fvincent316,"Jul 3, 2023 · 7:17 PM UTC",#Nael 🤡🤡🤦🤦😂😂🤣🤣,https://twitter.com/fvincent316/status/1675946839525191681?s=20,False
@fvincent316,"Jul 3, 2023 · 7:16 PM UTC",#Nael 🤡🤡🤦🤦😂😂🤣🤣,https://twitter.com/fvincent316/status/1675946707421392904?s=20,False
@hdgremix,"Jul 3, 2023 · 7:21 PM UTC","The #GoFundMe pot of support for the murderous policeman of Nael has reached more than 1 million € it's a shame. it is necessary to attack and hack the database of this pot because it contains the list of all racist kes in #France, in particular personalities.
#emeutes #Nael",https://twitter.com/hdgremix/status/1675947813534855183?s=20,False
@HerzatzFish,"Jul 3, 2023 · 5:58 PM UTC","« Qui va payer ? Qui va payer ?! »

Bah je ne sais pas le policier responsable de cette situation à déjà réuni 1 million, il peut déjà payer pas mal des dégâts.",https://twitter.com/bitcoiniste75/status/1675946559035305999?s=20,False
@TabriziKasra,"Jul 3, 2023 · 7:15 PM UTC","We will fight for freedom, equality and a world without class oppression, racism, patriarchy and Capitalism.

You can restrict our access to social media and news but the struggle will ultimately fuck you up.

#Nanterre 
#Nael
#Franceprotests
#Refugees",https://twitter.com/TabriziKasra/status/1675946491104358401?s=20,False
@moh_rawdhan,"Jul 3, 2023 · 7:21 PM UTC","#Zelensky blamed #Putin for the riots in #France.🤣🤣🤣🤣🤣

#emeutes #Nanterre #Emeute #incendie #Marseille #Lille #bri #Lyon #Paris #Nael #نائل #Francja #Macron",https://twitter.com/moh_rawdhan/status/1675948015427678213?s=20,True
@aliboshnag51723,"Jul 3, 2023 · 7:14 PM UTC","L'hypocrisie du monde occidental
#Nanterre #Nahel #Nael #MacronDemission #LaPoliceTue #emeutes #ViolencesPolicières",https://twitter.com/aliboshnag51723/status/1675946089709465605?s=20,False
@NeKyY14,"Jul 3, 2023 · 6:15 PM UTC","Ce qui se passe en ce moment en France ça m'affecte beaucoup trop par rapport à ce que ça devrait me faire, je vous jure que la cagnotte à 1 million ça m'a mis une grosse claque de réalité dans la gueule",https://twitter.com/bitcoiniste75/status/1675946006087626774?s=20,False
@wolfxxix,"Jul 3, 2023 · 7:11 PM UTC",#anonymous on vous attends pour pirater gofundme et désactiver cette cagnotte de la honte #Nael,https://twitter.com/wolfxxix/status/1675945489307426816?s=20,False
@Ryner_Z,"Jul 3, 2023 · 3:06 PM UTC","En France en 2023, les têtes des jeunes maghrébins peuvent vous rapporter au moins 1 million d'euros, pays des droits de l'homme🥰
Beau palmarès en tout cas les gars ! #emeutes",https://twitter.com/bitcoiniste75/status/1675945745508102171?s=20,False
@ABWYIF,"Jul 3, 2023 · 7:10 PM UTC","1/#GeorgeFloyd #France was affected for him &supported those who rose up,but🇫🇷disturbed by those who rose up for #Nael
Those who were disturbed by the thefts,🇫🇷intelligence & #police opened the way &photographed them to use as arguments for oppression
#FranceRiots #FranceBurning",https://twitter.com/ABWYIF/status/1675945204904525824?s=20,False
@nadir_kahia,"Jul 3, 2023 · 7:08 PM UTC",#Nael Toujours pas d’annonce de @EmmanuelMacron ou @GDarmanin contre les violences policières ? Une réforme de l’institution policière et de l’IGPN ? @BFMTV @LCI @apollineWakeUp @AlainMarschall @24hPujadas @cavousf5 @GG_RMC @SoMabrouk @LaurenceFerrari @yvescalvifan @RTLFrance,https://twitter.com/nadir_kahia/status/1675944746303254541?s=20,False
@Jyzee2,"Jul 3, 2023 · 7:10 PM UTC","@France2tv en flagrant délit de mensonge et manipulation de l'information.

#emeutes #Nael #Nahel #Nanterre #JusticePourNael #Paris #France #pillages #Emeute",https://twitter.com/Jyzee2/status/1675945161233166354?s=20,True
@_Chillzenb33r,"Jul 3, 2023 · 7:11 PM UTC",Tu m’étonnes que ce site soit bloqué #emeutes #Nael on ne voit que ce qu’ils veulent qu’on voit et ils cachent le reste #Lola #EpsteinClientList etc…,https://twitter.com/_Chillzenb33r/status/1675945320839270401?s=20,False
@Aiprojectfr,"Jul 3, 2023 · 7:10 PM UTC","🤖📷 Fini les longues recherches et les consultations coûteuses, notre avocat virtuel est là pour vous aider à résoudre vos problèmes juridiques en toute simplicité. #nael #marseille #axafrance #axa #Nanterre #Emeutes #Lyon 

apps.apple.com/fr/app/ai-pro…

play.google.com/store/apps/d…",https://twitter.com/Aiprojectfr/status/1675945133429125121?s=20,False
@libe,"Jul 3, 2023 · 3:27 PM UTC","🚫 A Mounia, mère de Nahel, et à toutes les mères : vous n’avez rien à vous reprocher

Quand les mères occupent l’espace public pour leurs revendications, les autorités veulent les ramener au foyer. Votre combat, vous le menez pour la justice.

Tribune ➡️ bit.ly/46AjqBU",https://twitter.com/DuvalMarion6/status/1675944127370784773?s=20,False
@fyaddb,"Jul 3, 2023 · 7:06 PM UTC","#فرنسا_تحترق 
استعمرت #فرنسا 72 دولة لكنها لا تريد ""مهاجرين""
France colonized 72 countries, but doesn’t want “immigrants”
#France
#Nanterre #France #Banlieues #Paris #Fransa #Nahel #nael #Marseille
#France",https://twitter.com/fyaddb/status/1675944213245046784?s=20,False
@laurent13muslim,"Jul 3, 2023 · 7:06 PM UTC","Mieux que le 3ieme mois, mieux que la prime intéressement.. la prime gnoule. Descend un arabe ou un noir et repart avec une maison.  Promo de l'été ! Prime doublé si la femme porte un hijab, un Abaya ou un burkini.
#emeutes #cagnottedelahonte #Nael #racisme #PauvreFrance #triste",https://twitter.com/laurent13muslim/status/1675944037474267159?s=20,False
@clezga_officiel,"Jul 3, 2023 · 7:05 PM UTC","Un mec fait de la provoquation et appellent à manifester sur les Champs Elysees pour venger Nahel et se révolter contre le gouvernement

#emeutes #emeute #Nanterre #Naël #censure #snapchat #Lyon #Marseille #Paris #Quartier #Cité #Banlieue #violence #police #gign #raid 
#etatdurgence #guerre #guerrecivile #CNEWS #BFM #FRANCE #Metz #Grenoble #Lille #Roubaix #Bobigny 
#Paspourrien #Maire #BRI #pillages #pompier #Bondy #snap #Strabourg 
#victime #pillages #magazin #nahel 
#DupondMoretti #Darmanin #Macron 
#Racailles #mort #emeutier #justiceForNahel #BFMTV #Justice",https://twitter.com/clezga_officiel/status/1675943929085149185?s=20,True
@SquirellStinky,"Jul 3, 2023 · 7:04 PM UTC","Une déclaration de guerre, et au nom d'une religion
Je crois que ça porte un nom ça commence par T et ça fini par errorisme.
#emeutes #Nael #cagnotte #Nahel #riotsinfrance #France #terrorism",https://twitter.com/SquirellStinky/status/1675943698402537487?s=20,True
@A7MaD_mAdix,"Jul 3, 2023 · 7:01 PM UTC","Le #terrorisme_islamique_nègre a puni la ville la plus belle et la plus à gauche de France, le châtiment le plus sévère d'une ville qui ne les a jamais lésinés, ni d'argent, ni de protection sociale... Le terrorisme islamique a fourni une leçon inoubliable à la gauche, ⤵️⤵️",https://twitter.com/A7MaD_mAdix/status/1675943333611335704?s=20,False
@LamaFauche,"Jul 3, 2023 · 4:00 PM UTC","Donc en France c’est 2 mois de prison ferme pour vol de riz et pates, et 1 million d’€ pour avoir assassiné un arabe de 17 ans. #JusticeForNahel #JusticePourNael #acab #GofundmeComplice #racisme #assassinat #ViolencesUrbaines #emeutes",https://twitter.com/bitcoiniste75/status/1675943176870195209?s=20,False
@Insider_Times,"Jul 3, 2023 · 6:56 PM UTC","This video getting viral does not belong to any arson in France. The event took place in April 2023 in the city of Perth (Australia).

#Maubeuge #Paris #FranceHasFallen #FranceRiots #FranceRacist #MacronMustGo #FranceonFire #India #Lyon #Strasbourg #Marseille #USA #UK #Nael",https://twitter.com/Insider_Times/status/1675941551577628672?s=20,True
